,board_sizes,binary_space,fitness_function,penalty_function,num_particles,c1,c2,inertia,max_velocity,min_velocity,fitness_evals,fitness_values,num_knights,num_covered_squares,solutions,algorithm
135000,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,0,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
135001,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,100,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
135002,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,200,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
135003,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,300,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
135004,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,400,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
135005,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,500,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
135006,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,600,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
135007,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,700,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
135008,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,800,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
135009,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,900,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
135010,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,1000,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0],PSO
136000,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,0,1,1,5,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],PSO
136001,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,100,1,1,5,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],PSO
136002,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,200,1,1,5,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],PSO
136003,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,300,1,1,5,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],PSO
136004,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,400,1,1,5,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],PSO
136005,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,500,1,1,5,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],PSO
136006,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,600,1,1,5,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],PSO
136007,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,700,1,1,5,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],PSO
136008,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,800,1,1,5,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],PSO
136009,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,900,1,1,5,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],PSO
136010,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,1000,1,1,5,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],PSO
137000,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,0,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
137001,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,100,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
137002,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,200,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
137003,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,300,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
137004,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,400,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
137005,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,500,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
137006,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,600,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
137007,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,700,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
137008,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,800,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
137009,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,900,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
137010,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,1000,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
138000,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,0,1,1,4,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
138001,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,100,1,1,4,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
138002,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,200,1,1,4,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
138003,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,300,1,1,4,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
138004,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,400,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
138005,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,500,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
138006,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,600,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
138007,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,700,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
138008,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,800,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
138009,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,900,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
138010,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,1000,0,0,0,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
139000,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,0,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],PSO
139001,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,100,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],PSO
139002,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,200,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],PSO
139003,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,300,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],PSO
139004,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,400,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],PSO
139005,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,500,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],PSO
139006,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,600,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],PSO
139007,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,700,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],PSO
139008,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,800,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],PSO
139009,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,900,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],PSO
139010,4,False,fitness_simple,,100,1,1,"(0.9, 0.1)",4,-4,1000,1,1,4,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0],PSO
140000,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,0,1,1,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],PSO
140001,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,100,1,1,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],PSO
140002,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,200,1,1,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],PSO
140003,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,300,1,1,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],PSO
140004,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,400,1,1,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],PSO
140005,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,500,1,1,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],PSO
140006,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,600,1,1,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],PSO
140007,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,700,1,1,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],PSO
140008,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,800,1,1,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],PSO
140009,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,900,1,1,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],PSO
140010,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,1000,1,1,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],PSO
141000,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,0,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
141001,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,100,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
141002,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,200,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
141003,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,300,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
141004,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,400,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
141005,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,500,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
141006,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,600,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
141007,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,700,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
141008,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,800,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
141009,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,900,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
141010,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,1000,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
142000,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,0,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
142001,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,100,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
142002,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,200,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
142003,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,300,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
142004,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,400,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
142005,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,500,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
142006,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,600,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
142007,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,700,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
142008,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,800,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
142009,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,900,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
142010,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,1000,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
143000,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,0,1,1,4,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
143001,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,100,1,1,4,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
143002,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,200,1,1,4,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
143003,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,300,1,1,4,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
143004,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,400,1,1,4,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
143005,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,500,1,1,4,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
143006,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,600,1,1,4,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
143007,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,700,1,1,4,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
143008,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,800,1,1,4,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
143009,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,900,1,1,4,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
143010,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,1000,1,1,4,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],PSO
144000,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,0,1,1,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],PSO
144001,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,100,1,1,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],PSO
144002,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,200,1,1,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],PSO
144003,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,300,1,1,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],PSO
144004,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,400,1,1,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],PSO
144005,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,500,1,1,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],PSO
144006,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,600,1,1,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],PSO
144007,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,700,1,1,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],PSO
144008,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,800,1,1,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],PSO
144009,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,900,1,1,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],PSO
144010,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,1000,1,1,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0],PSO
145000,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,0,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
145001,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,100,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
145002,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,200,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
145003,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,300,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
145004,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,400,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
145005,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,500,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
145006,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,600,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
145007,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,700,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
145008,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,800,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
145009,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,900,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
145010,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,1000,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0],PSO
146000,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,0,1,1,5,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],PSO
146001,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,100,1,1,5,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],PSO
146002,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,200,1,1,5,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],PSO
146003,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,300,1,1,5,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],PSO
146004,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,400,1,1,5,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],PSO
146005,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,500,1,1,5,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],PSO
146006,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,600,1,1,5,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],PSO
146007,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,700,1,1,5,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],PSO
146008,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,800,1,1,5,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],PSO
146009,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,900,1,1,5,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],PSO
146010,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,1000,1,1,5,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0],PSO
147000,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,0,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
147001,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,100,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
147002,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,200,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
147003,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,300,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
147004,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,400,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
147005,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,500,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
147006,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,600,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
147007,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,700,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
147008,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,800,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
147009,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,900,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
147010,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,1000,1,1,3,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],PSO
148000,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,0,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
148001,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,100,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
148002,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,200,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
148003,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,300,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
148004,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,400,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
148005,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,500,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
148006,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,600,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
148007,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,700,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
148008,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,800,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
148009,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,900,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
148010,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,1000,1,1,5,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0],PSO
149000,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,0,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
149001,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,100,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
149002,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,200,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
149003,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,300,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
149004,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,400,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
149005,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,500,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
149006,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,600,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
149007,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,700,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
149008,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,800,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
149009,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,900,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
149010,4,False,fitness_simple,penalty_function,100,1,1,0.99,4,-4,1000,1,1,5,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0],PSO
150000,4,False,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,0,1,1,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],PSO
150001,4,False,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,100,1,1,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],PSO
150002,4,False,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,200,1,1,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],PSO
150003,4,False,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,300,1,1,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],PSO
150004,4,False,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,400,1,1,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],PSO
150005,4,False,fitness_simple,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,500,1,1,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0],PSO
